context_id,scenario,policy_seed,slot,target_index,target_probability,repeat_count,sub_shot_mean,sub_shot_standard_error,sub_shot_lower,sub_shot_upper,sub_cost_mean,sub_cost_standard_error,sub_cost_lower,sub_cost_upper,reuse_probe_mean,reuse_probe_standard_error,reuse_probe_lower,reuse_probe_upper,reuse_total_mean,reuse_total_standard_error,reuse_total_lower,reuse_total_upper,option_edge_mean,option_edge_standard_error,option_edge_lower,option_edge_upper,option_threat_mean,option_threat_standard_error,option_threat_lower,option_threat_upper,ammo_gain_damage_mean,ammo_gain_damage_standard_error,ammo_gain_damage_lower,ammo_gain_damage_upper,ammo_gain_leaks_mean,ammo_gain_leaks_standard_error,ammo_gain_leaks_lower,ammo_gain_leaks_upper
time_pressure_seed8_resource03_e09_t04_u1,time_pressure,8,resource,0,0.5025857090950012,32,1.125,0.13281991203226293,0.8646729724167647,1.3853270275832354,2.0625,0.06640995601613146,1.9323364862083823,2.1926635137916177,1.0,0.0,1.0,1.0,0.9375,0.04347552147751577,0.8522879779040691,1.022712022095931,4.96875,0.983210236394848,3.0416579366660983,6.895842063333902,1.96875,0.4247493924315463,1.1362411908341694,2.8012588091658306,0.13109411523423126,0.04982613242435092,0.03343489568250346,0.22875333478595905,0.09375,0.0523514603733822,-0.008858862331829115,0.19635886233182911
time_pressure_seed8_resource03_e09_t04_u1,time_pressure,8,resource,1,0.4974142909049988,32,0.90625,0.0523514603733822,0.8036411376681709,1.008858862331829,1.953125,0.0261757301866911,1.9018205688340855,2.0044294311659145,1.0,0.0,1.0,1.0,0.9375,0.04347552147751577,0.8522879779040691,1.022712022095931,5.25,0.953558699581933,3.3810249488194115,7.1189750511805885,1.65625,0.42504595339798257,0.8231599313399541,2.489340068660046,0.13109411523423126,0.04982613242435092,0.03343489568250346,0.22875333478595905,0.09375,0.0523514603733822,-0.008858862331829115,0.19635886233182911
time_pressure_seed8_resource04_e09_t04_u0,time_pressure,8,resource,0,0.32655763626098633,32,1.03125,0.12283918644230127,0.7904851945730895,1.2720148054269105,2.015625,0.061419593221150634,1.8952425972865448,2.1360074027134552,1.0,0.0,1.0,1.0,0.96875,0.03125,0.9075,1.03,3.5,0.9234839363222087,1.689971484808471,5.310028515191529,2.09375,0.30900260660243106,1.4881048910592352,2.699395108940765,0.14155371086398555,0.04895746671750761,0.045597076097670636,0.23751034563030046,0.0625,0.04347552147751577,-0.022712022095930914,0.14771202209593093
time_pressure_seed8_resource04_e09_t04_u0,time_pressure,8,resource,1,0.3226534426212311,32,0.78125,0.14009195568763788,0.5066697668522298,1.0558302331477702,1.890625,0.07004597784381894,1.7533348834261149,2.027915116573885,1.0,0.0,1.0,1.0,0.875,0.125,0.63,1.12,1.90625,1.275829406857839,-0.5943756374413645,4.406875637441365,1.875,0.26085312886509465,1.3637278674244144,2.3862721325755856,0.20384965072598757,0.05496644160792999,0.0961154251744448,0.31158387627753037,0.0625,0.04347552147751577,-0.022712022095930914,0.14771202209593093
time_pressure_seed8_resource04_e09_t04_u0,time_pressure,8,resource,2,0.3507889211177826,32,0.8125,0.1450632509431439,0.5281760281514379,1.0968239718485622,1.90625,0.07253162547157195,1.764088014075719,2.048411985924281,1.0,0.0,1.0,1.0,0.8125,0.137939181315301,0.54213920462201,1.0828607953779898,2.5,1.1500350625790894,0.24593127734498488,4.754068722655015,1.96875,0.2674716407939957,1.4445055840437684,2.4929944159562316,0.1933900550962333,0.05611735662416844,0.08340003611286316,0.30338007407960343,0.09375,0.0523514603733822,-0.008858862331829115,0.19635886233182911
time_pressure_seed8_resource05_e07_t04_u0,time_pressure,8,resource,1,0.33661022782325745,32,0.9375,0.04347552147751577,0.8522879779040691,1.022712022095931,1.96875,0.021737760738757887,1.9261439889520346,2.0113560110479654,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,4.53125,0.963009788539338,2.6437508144628974,6.418749185537102,-0.28125,0.6494948021222886,-1.5542598121596856,0.9917598121596856,0.03922584039332089,0.027285821863894853,-0.014254370459913027,0.0927060512465548,0.0625,0.04347552147751577,-0.022712022095930914,0.14771202209593093
time_pressure_seed8_resource05_e07_t04_u0,time_pressure,8,resource,2,0.33152538537979126,32,0.9375,0.04347552147751577,0.8522879779040691,1.022712022095931,1.96875,0.021737760738757887,1.9261439889520346,2.0113560110479654,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.71875,0.8318682517721491,2.088288226526588,5.349211773473412,-0.28125,0.657209360208116,-1.5693803460079074,1.0068803460079074,0.08754424042164444,0.05437742648453194,-0.01903551548803817,0.19412399633132704,0.09375,0.0523514603733822,-0.008858862331829115,0.19635886233182911
time_pressure_seed8_resource05_e07_t04_u0,time_pressure,8,resource,3,0.3318643569946289,32,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.71875,1.2033508114441214,1.3601824095695223,6.077317590430478,-1.09375,0.9347237117665891,-2.9258084750625146,0.7383084750625146,0.10772234626726845,0.056808530805268126,-0.003622374111057064,0.21906706664559397,0.15625,0.06521328221627366,0.028431966856103635,0.2840680331438964
time_pressure_seed8_safety00_e06_t29_u2,time_pressure,8,safety,4,1.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed8_safety01_e01_t23_u2,time_pressure,8,safety,3,1.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed8_safety02_e01_t21_u2,time_pressure,8,safety,3,0.4997101128101349,32,0.15625,0.07917639300749572,0.0010642697053083738,0.3114357302946916,0.078125,0.03958819650374786,0.0005321348526541869,0.1557178651473458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed8_safety02_e01_t21_u2,time_pressure,8,safety,4,0.5002899169921875,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed8_safety03_e06_t28_u2,time_pressure,8,safety,4,1.0,32,0.125,0.059398870413936426,0.008578213988684608,0.2414217860113154,0.0625,0.029699435206968213,0.004289106994342304,0.1207108930056577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed8_safety04_e01_t20_u2,time_pressure,8,safety,3,0.4997093379497528,32,0.09375,0.0689695906576505,-0.04143039768899498,0.22893039768899498,0.046875,0.03448479532882525,-0.02071519884449749,0.11446519884449749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed8_safety04_e01_t20_u2,time_pressure,8,safety,4,0.5002906322479248,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed8_safety05_e01_t22_u2,time_pressure,8,safety,3,1.0,32,0.09375,0.0523514603733822,-0.008858862331829115,0.19635886233182911,0.046875,0.0261757301866911,-0.004429431165914557,0.09817943116591456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_resource00_e05_t04_u0,time_pressure,9,resource,0,1.0,32,1.65625,0.3318125168991787,1.00589746687761,2.30660253312239,2.328125,0.16590625844958934,2.0029487334388048,2.6533012665611952,1.0,0.0,1.0,1.0,0.8125,0.0701021719786843,0.6750997429217788,0.9499002570782212,2.28125,0.20197799604683866,1.8853731277481962,2.6771268722518036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,1,0.3316502869129181,32,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.28125,0.9798724149585873,0.36070006668116883,4.201799933318831,-1.875,0.6686378787529358,-3.185530242355754,-0.5644697576442459,0.3471376962793567,0.1169539368344221,0.11790798008388939,0.576367412474824,0.28125,0.10272864937896246,0.07990184721723356,0.4825981527827664
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,2,0.3356255888938904,32,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.9450635752637611,0.1476753924830283,3.8523246075169717,-2.59375,0.695404522272306,-3.9567428636537194,-1.2307571363462804,0.403349238922689,0.12909659160668746,0.15031991937358158,0.6563785584717964,0.375,0.11665706565717282,0.14635215131194126,0.6036478486880588
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,4,0.33272409439086914,32,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.90625,0.0689695906576505,0.7710696023110051,1.041430397688995,2.90625,0.8699269701921776,1.201193138423332,4.611306861576668,-1.34375,0.5324346374393398,-2.387321889381106,-0.3001781106188939,0.3003046119799059,0.11222882684102868,0.08033611137148966,0.5202731125883221,0.21875,0.09769908334829336,0.027259796637345013,0.410240203362655
time_pressure_seed9_resource02_e10_t04_u0,time_pressure,9,resource,0,0.2380697876214981,32,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.65625,1.3263834644468637,1.0565384096841473,6.255961590315852,-1.3125,0.6830870097602689,-2.651350539130127,0.026350539130127082,0.11900903098270303,0.07298191907171239,-0.024035530397853264,0.2620535923632593,0.09375,0.0523514603733822,-0.008858862331829115,0.19635886233182911
time_pressure_seed9_resource02_e10_t04_u0,time_pressure,9,resource,2,0.25148341059684753,32,0.90625,0.0523514603733822,0.8036411376681709,1.008858862331829,1.953125,0.0261757301866911,1.9018205688340855,2.0044294311659145,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0625,1.3409925759338406,0.4341545511696725,5.690845448830327,-1.75,0.7240121189504335,-3.16906375314285,-0.3309362468571504,0.1878821890628531,0.08428950768604541,0.022674753998204067,0.3530896241275021,0.15625,0.06521328221627366,0.028431966856103635,0.2840680331438964
time_pressure_seed9_resource02_e10_t04_u0,time_pressure,9,resource,3,0.2649818956851959,32,0.9375,0.0625,0.815,1.06,1.96875,0.03125,1.9075,2.03,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.5,1.1955900149595462,1.1566435706792895,5.8433564293207105,-1.53125,0.7281555008840775,-2.958434781732792,-0.10406521826720794,0.13294035969840431,0.06695144710724517,0.0017155233682037974,0.26416519602860483,0.125,0.059398870413936426,0.008578213988684608,0.2414217860113154
time_pressure_seed9_resource02_e10_t04_u0,time_pressure,9,resource,4,0.24546490609645844,32,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.03125,1.3406519049484602,0.40357226630101817,5.658927733698982,-1.625,0.7222696083158796,-3.040648432299124,-0.20935156770087593,0.1878821890628531,0.08428950768604541,0.022674753998204067,0.3530896241275021,0.15625,0.06521328221627366,0.028431966856103635,0.2840680331438964
time_pressure_seed9_resource03_e06_t04_u1,time_pressure,9,resource,0,0.32837823033332825,32,0.8125,0.11392467092408602,0.5892076449887914,1.0357923550112087,1.90625,0.05696233546204301,1.7946038224943957,2.0178961775056043,1.0,0.0,1.0,1.0,0.90625,0.0689695906576505,0.7710696023110051,1.041430397688995,5.15625,1.3145505295568003,2.5797309620686715,7.7327690379313285,2.3125,0.3343189393764679,1.657234878822123,2.967765121177877,0.11595294205329751,0.06830729712408914,-0.01792936030991721,0.24983524441651223,0.0625,0.04347552147751577,-0.022712022095930914,0.14771202209593093
time_pressure_seed9_resource03_e06_t04_u1,time_pressure,9,resource,3,0.3386744260787964,32,0.84375,0.11972225080873512,0.6090943884148792,1.0784056115851208,1.921875,0.05986112540436756,1.8045471942074396,2.03920280579256,1.0,0.0,1.0,1.0,0.96875,0.03125,0.9075,1.03,5.0,1.4611915155657351,2.1360646294911594,7.863935370508841,2.0625,0.3108829128206807,1.4531694908714659,2.671830509128534,0.12078577463199619,0.062179608189084246,-0.0010862574186089324,0.2426578066826013,0.03125,0.03125,-0.03,0.0925
time_pressure_seed9_resource03_e06_t04_u1,time_pressure,9,resource,4,0.332947313785553,32,1.0625,0.14849717603484108,0.7714455349717115,1.3535544650282885,2.03125,0.07424858801742054,1.8857227674858557,2.1767772325141443,1.0,0.0,1.0,1.0,0.9375,0.04347552147751577,0.8522879779040691,1.022712022095931,5.21875,1.2666109013439073,2.736192633365942,7.701307366634058,2.09375,0.3024075938573313,1.5010311160396306,2.6864688839603694,0.058109268647125546,0.03473970101035097,-0.009980545333162345,0.12619908262741344,0.0,0.0,0.0,0.0
time_pressure_seed9_resource04_e04_t04_u0,time_pressure,9,resource,1,0.3326144814491272,32,0.8125,0.1645956678377889,0.48989249103793375,1.1351075089620664,1.90625,0.08229783391889445,1.7449462455189668,2.067553754481033,1.0,0.0,1.0,1.0,0.6875,0.15835278601499145,0.37712853941061675,0.9978714605893833,4.125,1.2808688457449497,1.6144970623398986,6.635502937660101,1.15625,0.8083602665671513,-0.4281361224716165,2.7406361224716163,0.11460262021831566,0.04996089511681024,0.016679265789367584,0.21252597464726375,0.0,0.04490132550669372,-0.08800659799311969,0.08800659799311969
time_pressure_seed9_resource04_e04_t04_u0,time_pressure,9,resource,2,0.3221287131309509,32,0.78125,0.15381161891386236,0.4797792269288298,1.0827207730711703,1.890625,0.07690580945693118,1.7398896134644148,2.041360386535585,1.0,0.0,1.0,1.0,0.6875,0.15835278601499145,0.37712853941061675,0.9978714605893833,4.15625,1.2842951617521572,1.639031482965772,6.6734685170342285,1.15625,0.8083602665671513,-0.4281361224716165,2.7406361224716163,0.11460262021831566,0.04996089511681024,0.016679265789367584,0.21252597464726375,0.0,0.04490132550669372,-0.08800659799311969,0.08800659799311969
time_pressure_seed9_resource04_e04_t04_u0,time_pressure,9,resource,3,0.3452567756175995,32,1.0,0.16800537625806175,0.6707094625341989,1.329290537465801,2.0,0.08400268812903088,1.8353547312670995,2.1646452687329005,1.0,0.0,1.0,1.0,0.75,0.14892084929531763,0.4581151353811775,1.0418848646188226,4.125,1.108753659484087,1.9518428274111894,6.298157172588811,1.21875,0.6502703764589003,-0.05577993785944457,2.4932799378594446,0.06850586498595804,0.04073647938436459,-0.011337634607396549,0.14834936457931264,-0.03125,0.03125,-0.0925,0.03
time_pressure_seed9_resource05_e11_t04_u0,time_pressure,9,resource,0,0.3262713849544525,32,0.53125,0.11866507999271486,0.2986664432142789,0.7638335567857211,1.765625,0.05933253999635743,1.6493332216071395,1.8819167783928605,1.0,0.0,1.0,1.0,0.9375,0.04347552147751577,0.8522879779040691,1.022712022095931,5.78125,0.9253752235906706,3.9675145617622856,7.594985438237714,1.875,0.6409261192388562,0.6187848062918417,3.131215193708158,0.20382196436680988,0.07846567528410761,0.050029240809958964,0.3576146879236608,0.15625,0.07917639300749572,0.0010642697053083738,0.3114357302946916
time_pressure_seed9_resource05_e11_t04_u0,time_pressure,9,resource,2,0.3357829451560974,32,0.9375,0.07695699469351738,0.786664290400706,1.088335709599294,1.96875,0.03847849734675869,1.8933321452003529,2.044167854799647,1.0,0.0,1.0,1.0,0.78125,0.11652196767825757,0.5528669433506151,1.0096330566493847,4.78125,1.1945224236340295,2.439986049677302,7.122513950322698,1.65625,0.8828671389742881,-0.07416959238960463,3.3866695923896044,0.21739373938095063,0.08508772750726816,0.050621793466705034,0.38416568529519624,0.1875,0.09458632343338629,0.0021108060705628817,0.3728891939294371
time_pressure_seed9_resource05_e11_t04_u0,time_pressure,9,resource,3,0.3379456400871277,32,0.96875,0.03125,0.9075,1.03,1.984375,0.015625,1.95375,2.015,1.0,0.0,1.0,1.0,0.96875,0.03125,0.9075,1.03,5.40625,1.037462956004042,3.3728226062320776,7.439677393767923,1.96875,0.629394830629058,0.7351361319670464,3.2023638680329536,0.17769365577669521,0.06997161454394943,0.040549291270554344,0.3148380202828361,0.125,0.07446042464765881,-0.020942432309411257,0.2709424323094113
time_pressure_seed9_safety00_e01_t30_u2,time_pressure,9,safety,3,1.0,32,1.0,0.0,1.0,1.0,0.5,0.0,0.5,0.5,0.90625,0.0523514603733822,0.8036411376681709,1.008858862331829,0.90625,0.0523514603733822,0.8036411376681709,1.008858862331829,1.21875,0.11652196767825757,0.9903669433506151,1.4471330566493847,1.21875,0.11652196767825757,0.9903669433506151,1.4471330566493847,0.15838875199227706,0.05376064545493931,0.053017886900596015,0.2637596170839581,0.21875,0.07424858801742054,0.07322276748585574,0.36427723251414423
time_pressure_seed9_safety01_e01_t29_u2,time_pressure,9,safety,3,1.0,32,0.71875,0.08075219711382271,0.5604756936569075,0.8770243063430925,0.359375,0.040376098556911356,0.28023784682845376,0.43851215317154624,0.6875,0.08324928557283298,0.5243314002772473,0.8506685997227527,0.6875,0.08324928557283298,0.5243314002772473,0.8506685997227527,1.3125,0.15835278601499145,1.0021285394106167,1.6228714605893833,1.3125,0.15835278601499145,1.0021285394106167,1.6228714605893833,0.11313482285162647,0.04721851603911196,0.020586531414967038,0.2056831142882859,0.15625,0.06521328221627366,0.028431966856103635,0.2840680331438964
time_pressure_seed9_safety02_e07_t16_u2,time_pressure,9,safety,2,1.0,32,0.625,0.08695104295503155,0.45457595580813814,0.7954240441918619,0.3125,0.04347552147751577,0.22728797790406907,0.39771202209593093,0.625,0.08695104295503155,0.45457595580813814,0.7954240441918619,0.625,0.08695104295503155,0.45457595580813814,0.7954240441918619,1.8125,0.37684358653117267,1.0738865703989016,2.5511134296010987,1.8125,0.37684358653117267,1.0738865703989016,2.5511134296010987,0.11931272769483592,0.056706942264691626,0.008167120856040336,0.23045833453363151,0.125,0.059398870413936426,0.008578213988684608,0.2414217860113154
time_pressure_seed9_safety03_e09_t18_u2,time_pressure,9,safety,2,0.4957268536090851,32,1.0,0.0,1.0,1.0,0.5,0.0,0.5,0.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.21875,0.38029693142120813,2.473368014414432,3.964131985585568,2.0,0.2694079530401623,1.471960412041282,2.528039587958718,0.06034634913268387,0.03554744168613051,-0.009326636572131938,0.13001933483749967,0.03125,0.03125,-0.03,0.0925
time_pressure_seed9_safety03_e09_t18_u2,time_pressure,9,safety,3,0.5042731761932373,32,1.0,0.0,1.0,1.0,0.5,0.0,0.5,0.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.5,0.37026581558867727,2.7742790014461924,4.225720998553808,2.0,0.2694079530401623,1.471960412041282,2.528039587958718,0.09148362173621097,0.040143751232670166,0.012801869320177447,0.17016537415224448,0.03125,0.03125,-0.03,0.0925
time_pressure_seed9_safety04_e01_t20_u2,time_pressure,9,safety,4,1.0,32,0.9375,0.17353941171778484,0.5973627530331418,1.2776372469668582,0.46875,0.08676970585889242,0.2986813765165709,0.6388186234834291,0.5625,0.08909830562090465,0.3878673209830269,0.7371326790169731,0.5625,0.08909830562090465,0.3878673209830269,0.7371326790169731,0.9375,0.16150439422764543,0.620951387313815,1.254048612686185,0.9375,0.16150439422764543,0.620951387313815,1.254048612686185,0.09050785828130117,0.043008516363951456,0.006211166207956323,0.17480455035464604,0.125,0.059398870413936426,0.008578213988684608,0.2414217860113154
time_pressure_seed9_safety05_e08_t13_u2,time_pressure,9,safety,0,0.33723992109298706,32,1.0,0.0,1.0,1.0,0.5,0.0,0.5,0.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,4.90625,0.6129637398500565,3.7048410698938894,6.10765893010611,2.90625,0.34006455447411366,2.2397234732307374,3.5727765267692626,0.04457265686392017,0.030801958703730283,-0.015799182195391184,0.10494449592323152,0.09375,0.0523514603733822,-0.008858862331829115,0.19635886233182911
time_pressure_seed9_safety05_e08_t13_u2,time_pressure,9,safety,3,0.3396338224411011,32,1.0,0.0,1.0,1.0,0.5,0.0,0.5,0.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,4.78125,0.5231233259116852,3.755928281213097,5.806571718786903,3.25,0.3329971422913319,2.5973256011089894,3.9026743988910106,0.031230160319950066,0.027318528130826584,-0.02231415481647004,0.08477447545637018,0.09375,0.0523514603733822,-0.008858862331829115,0.19635886233182911
time_pressure_seed9_safety05_e08_t13_u2,time_pressure,9,safety,4,0.3231261670589447,32,1.0,0.0,1.0,1.0,0.5,0.0,0.5,0.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,4.8125,0.4824281243473377,3.866940876279218,5.758059123720781,2.96875,0.24791214868929262,2.4828421885689864,3.4546578114310136,0.06326404480873374,0.043776177047540554,-0.02253726220444574,0.14906535182191322,0.09375,0.0523514603733822,-0.008858862331829115,0.19635886233182911
